split,image,family,img_w,img_h,w_px,h_px,area_px2,area_frac,short_side_px,long_side_px,aspect_ratio,coco_size,n_obj_in_image
train,2025_0605_111430_221_JPG,Hirudinidae,640,640,619.0,228.0,141132.0,0.344561,228.0,619.0,2.7149,large,2
train,2025_0605_111430_221_JPG,Hirudinidae,640,640,482.5,211.5,102048.75,0.249142,211.5,482.5,2.2813,large,2
train,2025_0605_112548_243_JPG,Hirudinidae,640,640,630.5,176.5,111283.25,0.271688,176.5,630.5,3.5722,large,1
train,2025_0605_112557_245_JPG,Hirudinidae,640,640,632.0,179.0,113128.0,0.276191,179.0,632.0,3.5307,large,1
train,2025_0605_112606_247_JPG,Hirudinidae,640,640,632.11,321.44,203188.6,0.496066,321.44,632.11,1.9665,large,1
train,2025_0605_112625_250_JPG,Hirudinidae,640,640,593.0,339.0,201027.0,0.490789,339.0,593.0,1.7493,large,1
train,2025_0605_112634_252_JPG,Hirudinidae,640,640,598.0,356.5,213187.0,0.520476,356.5,598.0,1.6774,large,1
train,2025_0605_112718_258_JPG,Hirudinidae,640,640,619.0,379.5,234910.5,0.573512,379.5,619.0,1.6311,large,1
train,2025_0605_112907_264_JPG,Hirudinidae,640,640,635.5,185.5,117885.25,0.287806,185.5,635.5,3.4259,large,1
train,2025_0605_112934_269_JPG,Hirudinidae,640,640,597.0,408.0,243576.0,0.594668,408.0,597.0,1.4632,large,1
train,2025_0605_112943_271_JPG,Hirudinidae,640,640,595.5,405.5,241475.25,0.589539,405.5,595.5,1.4686,large,1
train,2025_0605_113005_275_JPG,Hirudinidae,640,640,607.5,372.0,225990.0,0.551733,372.0,607.5,1.6331,large,1
train,2025_0605_113258_283_JPG,Hirudinidae,640,640,610.0,161.5,98515.0,0.240515,161.5,610.0,3.7771,large,3
train,2025_0605_113258_283_JPG,Hirudinidae,640,640,619.0,166.0,102754.0,0.250864,166.0,619.0,3.7289,large,3
train,2025_0605_113258_283_JPG,Hirudinidae,640,640,478.5,158.0,75603.0,0.184578,158.0,478.5,3.0285,large,3
train,2025_0605_113303_284_JPG,Hirudinidae,640,640,187.0,609.0,113883.0,0.278035,187.0,609.0,0.3071,large,3
train,2025_0605_113303_284_JPG,Hirudinidae,640,640,236.61,623.84,147610.84,0.360378,236.61,623.84,0.3793,large,3
train,2025_0605_113303_284_JPG,Hirudinidae,640,640,190.29,510.64,97169.96,0.237231,190.29,510.64,0.3726,large,3
train,2025_0605_113308_285_JPG,Hirudinidae,640,640,241.77,600.61,145210.87,0.354519,241.77,600.61,0.4025,large,3
train,2025_0605_113308_285_JPG,Hirudinidae,640,640,328.77,629.64,207008.44,0.505392,328.77,629.64,0.5222,large,3
train,2025_0605_113308_285_JPG,Hirudinidae,640,640,242.7,518.2,125769.06,0.307053,242.7,518.2,0.4684,large,3
train,2025_0605_113522_288_JPG,Hirudinidae,640,640,597.5,166.0,99185.0,0.242151,166.0,597.5,3.5994,large,3
train,2025_0605_113522_288_JPG,Hirudinidae,640,640,614.5,158.5,97398.25,0.237789,158.5,614.5,3.877,large,3
train,2025_0605_113522_288_JPG,Hirudinidae,640,640,479.0,141.0,67539.0,0.16489,141.0,479.0,3.3972,large,3
train,2025_0605_113745_303_JPG,Hirudinidae,640,640,598.5,157.0,93964.5,0.229406,157.0,598.5,3.8121,large,3
train,2025_0605_113745_303_JPG,Hirudinidae,640,640,616.0,156.0,96096.0,0.234609,156.0,616.0,3.9487,large,3
train,2025_0605_113745_303_JPG,Hirudinidae,640,640,478.5,144.5,69143.25,0.168807,144.5,478.5,3.3114,large,3
train,2025_0605_114517_338_JPG,Hirudinidae,640,640,608.0,378.0,229824.0,0.561094,378.0,608.0,1.6085,large,1
train,2025_0605_114527_340_JPG,Hirudinidae,640,640,640.0,568.0,363520.0,0.8875,568.0,640.0,1.1268,large,1
train,2025_0605_114532_341_JPG,Hirudinidae,640,640,621.0,385.0,239085.0,0.583704,385.0,621.0,1.613,large,1
train,2025_0605_114537_342_JPG,Hirudinidae,640,640,615.5,386.5,237890.75,0.580788,386.5,615.5,1.5925,large,1
train,2025_0605_114658_344_JPG,Hirudinidae,640,640,621.17,262.16,162844.23,0.397569,262.16,621.17,2.3695,large,1
train,2025_0605_114823_353_JPG,Hirudinidae,640,640,607.0,461.0,279827.0,0.683171,461.0,607.0,1.3167,large,1
train,2025_0606_095802_422_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0606_095806_423_JPG,Libellulidae,640,640,542.0,611.0,331162.0,0.808501,542.0,611.0,0.8871,large,1
train,2025_0606_095845_426_JPG,Libellulidae,640,640,557.5,527.5,294081.25,0.717972,527.5,557.5,1.0569,large,1
train,2025_0606_095850_427_JPG,Libellulidae,640,640,544.0,508.5,276624.0,0.675352,508.5,544.0,1.0698,large,1
train,2025_0606_095934_431_JPG,Libellulidae,640,640,556.5,511.5,284649.75,0.694946,511.5,556.5,1.088,large,1
train,2025_0606_095939_432_JPG,Libellulidae,640,640,557.5,515.5,287391.25,0.701639,515.5,557.5,1.0815,large,1
train,2025_0606_100007_435_JPG,Libellulidae,640,640,584.0,507.5,296380.0,0.723584,507.5,584.0,1.1507,large,1
train,2025_0606_100016_437_JPG,Libellulidae,640,640,559.5,492.0,275274.0,0.672056,492.0,559.5,1.1372,large,1
train,2025_0606_100109_443_JPG,Libellulidae,640,640,559.39,624.11,349122.89,0.852351,559.39,624.11,0.8963,large,1
train,2025_0606_100200_447_JPG,Libellulidae,640,640,639.84,627.48,401485.89,0.98019,627.48,639.84,1.0197,large,1
train,2025_0606_100225_449_JPG,Libellulidae,640,640,640.0,616.0,394240.0,0.9625,616.0,640.0,1.039,large,1
train,2025_0606_100230_450_JPG,Libellulidae,640,640,631.0,640.0,403840.0,0.985938,631.0,640.0,0.9859,large,1
train,2025_0606_100235_451_JPG,Libellulidae,640,640,610.5,529.0,322954.5,0.788463,529.0,610.5,1.1541,large,1
train,2025_0606_100241_452_JPG,Libellulidae,640,640,640.0,610.0,390400.0,0.953125,610.0,640.0,1.0492,large,1
train,2025_0606_100246_453_JPG,Libellulidae,640,640,639.39,599.0,382996.16,0.935049,599.0,639.39,1.0674,large,1
train,2025_0606_100355_462_JPG,Libellulidae,640,640,618.5,562.5,347906.25,0.84938,562.5,618.5,1.0996,large,1
train,2025_0606_100608_478_JPG,Libellulidae,640,640,562.5,588.5,331031.25,0.808182,562.5,588.5,0.9558,large,1
train,2025_0606_100619_479_JPG,Libellulidae,640,640,625.0,639.0,399375.0,0.975037,625.0,639.0,0.9781,large,1
train,2025_0606_100925_481_JPG,Libellulidae,640,640,543.5,575.0,312512.5,0.76297,543.5,575.0,0.9452,large,1
train,2025_0606_100929_482_JPG,Libellulidae,640,640,552.0,573.5,316572.0,0.772881,552.0,573.5,0.9625,large,1
train,2025_0606_101036_489_JPG,Libellulidae,640,640,574.5,569.5,327177.75,0.798774,569.5,574.5,1.0088,large,1
train,2025_0606_101124_492_JPG,Libellulidae,640,640,598.5,507.5,303738.75,0.74155,507.5,598.5,1.1793,large,1
train,2025_0606_101133_494_JPG,Libellulidae,640,640,524.8,611.87,321107.63,0.783954,524.8,611.87,0.8577,large,1
train,2025_0606_101203_496_JPG,Libellulidae,640,640,624.5,548.0,342226.0,0.835513,548.0,624.5,1.1396,large,1
train,2025_0606_101208_497_JPG,Libellulidae,640,640,617.5,550.0,339625.0,0.829163,550.0,617.5,1.1227,large,1
train,2025_0606_101217_499_JPG,Libellulidae,640,640,638.89,627.93,401174.9,0.979431,627.93,638.89,1.0175,large,1
train,2025_0606_101241_504_JPG,Libellulidae,640,640,632.5,551.0,348507.5,0.850848,551.0,632.5,1.1479,large,1
train,2025_0606_101251_505_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0606_101422_514_JPG,Libellulidae,640,640,611.0,517.5,316192.5,0.771954,517.5,611.0,1.1807,large,1
train,2025_0606_101517_520_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0606_102915_544_JPG,Libellulidae,640,640,632.5,578.5,365901.25,0.893314,578.5,632.5,1.0933,large,1
train,2025_0606_102956_549_JPG,Libellulidae,640,640,634.0,603.0,382302.0,0.933354,603.0,634.0,1.0514,large,1
train,2025_0606_103005_551_JPG,Libellulidae,640,640,635.0,590.0,374650.0,0.914673,590.0,635.0,1.0763,large,1
train,2025_0606_103027_552_JPG,Libellulidae,640,640,583.5,590.5,344556.75,0.841203,583.5,590.5,0.9881,large,1
train,2025_0606_103049_557_JPG,Libellulidae,640,640,589.5,595.5,351047.25,0.857049,589.5,595.5,0.9899,large,1
train,2025_0606_103146_562_JPG,Libellulidae,640,640,592.5,591.0,350167.5,0.854901,591.0,592.5,1.0025,large,1
train,2025_0606_103526_576_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0606_103537_578_JPG,Libellulidae,640,640,616.0,619.5,381612.0,0.93167,616.0,619.5,0.9944,large,1
train,2025_0606_103546_580_JPG,Libellulidae,640,640,620.0,609.5,377890.0,0.922583,609.5,620.0,1.0172,large,1
train,2025_0606_103624_583_JPG,Libellulidae,640,640,627.5,616.5,386853.75,0.944467,616.5,627.5,1.0178,large,1
train,2025_0606_103657_589_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0606_103804_593_JPG,Libellulidae,640,640,588.5,617.5,363398.75,0.887204,588.5,617.5,0.953,large,1
train,2025_0606_103808_594_JPG,Libellulidae,640,640,580.0,610.0,353800.0,0.86377,580.0,610.0,0.9508,large,1
train,2025_0606_103945_599_JPG,Libellulidae,640,640,614.0,584.5,358883.0,0.876179,584.5,614.0,1.0505,large,1
train,2025_0606_104001_600_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0606_104006_601_JPG,Libellulidae,640,640,618.0,604.0,373272.0,0.911309,604.0,618.0,1.0232,large,1
train,2025_0606_104015_603_JPG,Libellulidae,640,640,615.0,596.0,366540.0,0.894873,596.0,615.0,1.0319,large,1
train,2025_0606_104326_627_JPG,Libellulidae,640,640,639.59,640.0,409334.52,0.999352,639.59,640.0,0.9994,large,1
train,2025_0606_104417_631_JPG,Libellulidae,640,640,518.5,582.0,301767.0,0.736736,518.5,582.0,0.8909,large,1
train,2025_0606_104421_632_JPG,Libellulidae,640,640,527.0,574.0,302498.0,0.738521,527.0,574.0,0.9181,large,1
train,2025_0606_104440_636_JPG,Libellulidae,640,640,544.5,588.5,320438.25,0.78232,544.5,588.5,0.9252,large,1
train,2025_0606_104609_646_JPG,Libellulidae,640,640,582.5,610.5,355616.25,0.868204,582.5,610.5,0.9541,large,1
train,2025_0606_104705_656_JPG,Libellulidae,640,640,569.0,623.0,354487.0,0.865447,569.0,623.0,0.9133,large,1
train,2025_0606_104710_657_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0606_110043_666_JPG,Libellulidae,640,640,558.5,587.0,327839.5,0.800389,558.5,587.0,0.9514,large,1
train,2025_0606_110651_695_JPG,Libellulidae,640,640,621.5,619.0,384708.5,0.93923,619.0,621.5,1.004,large,1
train,2025_0606_110656_696_JPG,Libellulidae,640,640,616.5,617.5,380688.75,0.929416,616.5,617.5,0.9984,large,1
train,2025_0606_110709_698_JPG,Libellulidae,640,640,618.0,618.0,381924.0,0.932432,618.0,618.0,1.0,large,1
train,2025_0606_110844_706_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0606_111236_729_JPG,Libellulidae,640,640,634.5,601.5,381651.75,0.931767,601.5,634.5,1.0549,large,1
train,2025_0606_111430_743_JPG,Libellulidae,640,640,602.5,601.5,362403.75,0.884775,601.5,602.5,1.0017,large,1
train,2025_0606_111435_744_JPG,Libellulidae,640,640,605.0,598.0,361790.0,0.883276,598.0,605.0,1.0117,large,1
train,2025_0606_111439_745_JPG,Libellulidae,640,640,604.0,595.0,359380.0,0.877393,595.0,604.0,1.0151,large,1
train,2025_0606_111444_746_JPG,Libellulidae,640,640,595.5,589.5,351047.25,0.857049,589.5,595.5,1.0102,large,1
train,2025_0606_111453_748_JPG,Libellulidae,640,640,617.0,584.5,360636.5,0.88046,584.5,617.0,1.0556,large,1
train,2025_0606_111458_749_JPG,Libellulidae,640,640,598.5,596.0,356706.0,0.870864,596.0,598.5,1.0042,large,1
train,2025_0606_111656_758_JPG,Libellulidae,640,640,610.89,623.71,381018.19,0.93022,610.89,623.71,0.9794,large,1
train,2025_0606_111701_759_JPG,Libellulidae,640,640,603.0,591.5,356674.5,0.870787,591.5,603.0,1.0194,large,1
train,2025_0606_111714_762_JPG,Libellulidae,640,640,596.0,576.5,343594.0,0.838853,576.5,596.0,1.0338,large,1
train,2025_0606_113443_798_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0606_113457_801_JPG,Libellulidae,640,640,552.5,608.0,335920.0,0.820117,552.5,608.0,0.9087,large,1
train,2025_0606_113502_802_JPG,Libellulidae,640,640,553.5,604.0,334314.0,0.816196,553.5,604.0,0.9164,large,1
train,2025_0606_114015_807_JPG,Libellulidae,640,640,633.56,624.0,395338.67,0.965182,624.0,633.56,1.0153,large,1
train,2025_0606_114029_810_JPG,Libellulidae,640,640,563.0,566.5,318939.5,0.778661,563.0,566.5,0.9938,large,1
train,2025_0606_114038_812_JPG,Libellulidae,640,640,527.5,568.0,299620.0,0.731494,527.5,568.0,0.9287,large,1
train,2025_0606_114057_816_JPG,Libellulidae,640,640,531.0,560.0,297360.0,0.725977,531.0,560.0,0.9482,large,1
train,2025_0606_114140_820_JPG,Libellulidae,640,640,549.5,594.5,326677.75,0.797553,549.5,594.5,0.9243,large,1
train,2025_0606_114144_821_JPG,Libellulidae,640,640,637.0,639.96,407651.69,0.995243,637.0,639.96,0.9954,large,1
train,2025_0606_114228_825_JPG,Libellulidae,640,640,567.5,607.0,344472.5,0.840997,567.5,607.0,0.9349,large,1
train,2025_0606_114308_831_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0606_114433_840_JPG,Libellulidae,640,640,588.0,620.0,364560.0,0.890039,588.0,620.0,0.9484,large,1
train,2025_0606_114505_841_JPG,Libellulidae,640,640,589.0,593.0,349277.0,0.852727,589.0,593.0,0.9933,large,1
train,2025_0606_114515_843_JPG,Libellulidae,640,640,591.0,596.0,352236.0,0.859951,591.0,596.0,0.9916,large,1
train,2025_0606_114525_845_JPG,Libellulidae,640,640,587.0,589.5,346036.5,0.844816,587.0,589.5,0.9958,large,1
train,2025_0606_114529_846_JPG,Libellulidae,640,640,639.0,639.93,408917.4,0.998333,639.0,639.93,0.9985,large,1
train,2025_0606_114919_856_JPG,Libellulidae,640,640,538.5,575.0,309637.5,0.755951,538.5,575.0,0.9365,large,1
train,2025_0606_114940_860_JPG,Libellulidae,640,640,555.0,575.0,319125.0,0.779114,555.0,575.0,0.9652,large,1
train,2025_0606_115135_861_JPG,Libellulidae,640,640,557.0,583.5,325009.5,0.79348,557.0,583.5,0.9546,large,1
train,2025_0606_120921_871_JPG,Libellulidae,640,640,570.0,573.5,326895.0,0.798083,570.0,573.5,0.9939,large,1
train,2025_0606_120925_872_JPG,Libellulidae,640,640,574.5,593.0,340678.5,0.831735,574.5,593.0,0.9688,large,1
train,2025_0606_121057_875_JPG,Libellulidae,640,640,640.0,640.0,409600.0,1.0,640.0,640.0,1.0,large,1
train,2025_0609_100953_893_JPG,Notonectidae,640,640,419.0,546.0,228774.0,0.55853,419.0,546.0,0.7674,large,1
train,2025_0609_100957_894_JPG,Notonectidae,640,640,412.5,535.5,220893.75,0.539291,412.5,535.5,0.7703,large,1
train,2025_0609_101016_898_JPG,Notonectidae,640,640,424.0,550.5,233412.0,0.569854,424.0,550.5,0.7702,large,1
train,2025_0609_101055_902_JPG,Notonectidae,640,640,573.58,625.24,358626.32,0.875553,573.58,625.24,0.9174,large,1
train,2025_0609_101202_910_JPG,Notonectidae,640,640,497.0,508.0,252476.0,0.616396,497.0,508.0,0.9783,large,1
train,2025_0609_101301_912_JPG,Notonectidae,640,640,487.5,539.5,263006.25,0.642105,487.5,539.5,0.9036,large,1
train,2025_0609_101319_915_JPG,Notonectidae,640,640,481.0,537.5,258537.5,0.631195,481.0,537.5,0.8949,large,1
train,2025_0609_101328_917_JPG,Notonectidae,640,640,485.5,525.0,254887.5,0.622284,485.5,525.0,0.9248,large,1
train,2025_0609_101404_919_JPG,Notonectidae,640,640,471.5,539.5,254374.25,0.621031,471.5,539.5,0.874,large,1
train,2025_0609_101521_929_JPG,Notonectidae,640,640,478.0,588.5,281303.0,0.686775,478.0,588.5,0.8122,large,1
train,2025_0609_101546_931_JPG,Notonectidae,640,640,471.5,544.0,256496.0,0.626211,471.5,544.0,0.8667,large,1
train,2025_0609_101654_941_JPG,Notonectidae,640,640,558.38,618.15,345160.19,0.842676,558.38,618.15,0.9033,large,1
train,2025_0609_101659_942_JPG,Notonectidae,640,640,617.44,586.16,361923.07,0.883601,586.16,617.44,1.0534,large,1
train,2025_0609_101713_943_JPG,Notonectidae,640,640,478.0,575.5,275089.0,0.671604,478.0,575.5,0.8306,large,1
train,2025_0609_102134_971_JPG,Notonectidae,640,640,452.5,525.0,237562.5,0.579987,452.5,525.0,0.8619,large,1
train,2025_0609_102220_978_JPG,Notonectidae,640,640,424.0,554.5,235108.0,0.573994,424.0,554.5,0.7647,large,1
train,2025_0609_102845_108_JPG,Notonectidae,640,640,557.0,626.5,348960.5,0.851954,557.0,626.5,0.8891,large,1
train,2025_0609_102929_115_JPG,Notonectidae,640,640,497.0,565.0,280805.0,0.685559,497.0,565.0,0.8796,large,1
train,2025_0609_102940_116_JPG,Notonectidae,640,640,505.0,605.5,305777.5,0.746527,505.0,605.5,0.834,large,1
train,2025_0609_102945_117_JPG,Notonectidae,640,640,501.5,603.0,302404.5,0.738292,501.5,603.0,0.8317,large,1
train,2025_0609_103149_128_JPG,Notonectidae,640,640,476.0,561.0,267036.0,0.651943,476.0,561.0,0.8485,large,1
train,2025_0609_103159_129_JPG,Notonectidae,640,640,495.0,578.0,286110.0,0.698511,495.0,578.0,0.8564,large,1
train,2025_0609_103220_132_JPG,Notonectidae,640,640,485.5,531.0,257800.5,0.629396,485.5,531.0,0.9143,large,1
train,2025_0609_103229_134_JPG,Notonectidae,640,640,489.0,533.5,260881.5,0.636918,489.0,533.5,0.9166,large,1
train,2025_0609_103428_136_JPG,Notonectidae,640,640,479.5,535.5,256772.25,0.626885,479.5,535.5,0.8954,large,1
train,2025_0609_103452_141_JPG,Notonectidae,640,640,478.0,529.0,252862.0,0.617339,478.0,529.0,0.9036,large,1
train,2025_0609_103515_144_JPG,Notonectidae,640,640,497.0,588.5,292484.5,0.714073,497.0,588.5,0.8445,large,1
train,2025_0609_103542_148_JPG,Notonectidae,640,640,582.22,635.89,370228.64,0.903879,582.22,635.89,0.9156,large,1
train,2025_0609_103547_149_JPG,Notonectidae,640,640,470.0,554.5,260615.0,0.636267,470.0,554.5,0.8476,large,1
train,2025_0609_103613_152_JPG,Notonectidae,640,640,473.0,535.5,253291.5,0.618387,473.0,535.5,0.8833,large,1
train,2025_0609_103623_154_JPG,Notonectidae,640,640,473.0,550.5,260386.5,0.635709,473.0,550.5,0.8592,large,1
train,2025_0609_104029_165_JPG,Notonectidae,640,640,474.5,558.5,265008.25,0.646993,474.5,558.5,0.8496,large,1
train,2025_0609_104100_168_JPG,Notonectidae,640,640,566.5,582.0,329703.0,0.804939,566.5,582.0,0.9734,large,1
train,2025_0609_104109_170_JPG,Notonectidae,640,640,563.5,588.5,331619.75,0.809619,563.5,588.5,0.9575,large,1
train,2025_0609_104134_173_JPG,Notonectidae,640,640,420.5,603.0,253561.5,0.619047,420.5,603.0,0.6973,large,1
train,2025_0609_104148_174_JPG,Notonectidae,640,640,636.37,566.93,360779.58,0.88081,566.93,636.37,1.1225,large,1
train,2025_0609_104218_179_JPG,Notonectidae,640,640,416.0,611.5,254384.0,0.621055,416.0,611.5,0.6803,large,1
train,2025_0609_112131_209_JPG,Notonectidae,640,640,528.5,525.0,277462.5,0.677399,525.0,528.5,1.0067,large,1
train,2025_0609_112135_210_JPG,Notonectidae,640,640,568.8,594.77,338305.39,0.825941,568.8,594.77,0.9563,large,1
train,2025_0609_112203_215_JPG,Notonectidae,640,640,625.0,640.0,400000.0,0.976562,625.0,640.0,0.9766,large,1
train,2025_0609_112828_220_JPG,Notonectidae,640,640,577.55,585.43,338113.8,0.825473,577.55,585.43,0.9865,large,1
train,2025_0609_112832_221_JPG,Notonectidae,640,640,516.0,546.0,281736.0,0.687832,516.0,546.0,0.9451,large,1
train,2025_0609_113230_243_JPG,Notonectidae,640,640,516.0,503.5,259806.0,0.634292,503.5,516.0,1.0248,large,1
train,2025_0609_113516_250_JPG,Notonectidae,640,640,485.5,529.0,256829.5,0.627025,485.5,529.0,0.9178,large,1
train,2025_0609_113521_251_JPG,Notonectidae,640,640,482.5,518.5,250176.25,0.610782,482.5,518.5,0.9306,large,1
train,2025_0609_113547_256_JPG,Notonectidae,640,640,601.83,636.11,382832.87,0.934651,601.83,636.11,0.9461,large,1
train,2025_0609_113835_265_JPG,Notonectidae,640,640,489.0,558.5,273106.5,0.666764,489.0,558.5,0.8756,large,1
train,2025_0609_114215_284_JPG,Notonectidae,640,640,482.5,550.5,265616.25,0.648477,482.5,550.5,0.8765,large,1
train,2025_0609_114220_285_JPG,Notonectidae,640,640,487.5,546.0,266175.0,0.649841,487.5,546.0,0.8929,large,1
train,2025_0609_114225_286_JPG,Notonectidae,640,640,482.5,542.0,261515.0,0.638464,482.5,542.0,0.8902,large,1
train,2025_0609_114303_289_JPG,Notonectidae,640,640,606.0,639.84,387745.73,0.946645,606.0,639.84,0.9471,large,1
train,2025_0609_114317_292_JPG,Notonectidae,640,640,444.5,531.0,236029.5,0.576244,444.5,531.0,0.8371,large,1
train,2025_0609_114339_294_JPG,Notonectidae,640,640,446.0,554.5,247307.0,0.603777,446.0,554.5,0.8043,large,1
train,2025_0609_114343_295_JPG,Notonectidae,640,640,638.22,620.13,395782.87,0.966267,620.13,638.22,1.0292,large,1
train,2025_0609_114952_339_JPG,Notonectidae,640,640,438.0,563.0,246594.0,0.602036,438.0,563.0,0.778,large,1
train,2025_0609_114957_340_JPG,Notonectidae,640,640,454.0,554.5,251743.0,0.614607,454.0,554.5,0.8188,large,1
train,2025_0609_115109_347_JPG,Notonectidae,640,640,466.5,569.5,265671.75,0.648613,466.5,569.5,0.8191,large,1
train,2025_0609_115119_349_JPG,Notonectidae,640,640,470.0,588.5,276595.0,0.675281,470.0,588.5,0.7986,large,1
train,2025_0609_115135_350_JPG,Notonectidae,640,640,623.0,640.0,398720.0,0.973437,623.0,640.0,0.9734,large,1
train,2025_0609_115139_351_JPG,Notonectidae,640,640,466.5,563.0,262639.5,0.64121,466.5,563.0,0.8286,large,1
train,2025_0609_115144_352_JPG,Notonectidae,640,640,468.5,578.0,270793.0,0.661116,468.5,578.0,0.8106,large,1
train,2025_0609_115214_354_JPG,Notonectidae,640,640,605.61,531.59,321936.41,0.785978,531.59,605.61,1.1392,large,1
train,2025_0609_115224_356_JPG,Notonectidae,640,640,471.5,571.5,269462.25,0.657867,471.5,571.5,0.825,large,1
train,2025_0609_115933_383_JPG,Notonectidae,640,640,570.0,637.93,363617.78,0.887739,570.0,637.93,0.8935,large,1
train,2025_0609_115938_384_JPG,Notonectidae,640,640,435.0,558.5,242947.5,0.593134,435.0,558.5,0.7789,large,1
train,2025_0609_115944_385_JPG,Notonectidae,640,640,581.37,489.25,284436.53,0.694425,489.25,581.37,1.1883,large,1
train,2025_0609_120026_387_JPG,Notonectidae,640,640,462.0,603.0,278586.0,0.680142,462.0,603.0,0.7662,large,1
train,2025_0609_120031_388_JPG,Notonectidae,640,640,468.5,605.5,283676.75,0.69257,468.5,605.5,0.7737,large,1
train,2025_0609_120036_389_JPG,Notonectidae,640,640,618.0,638.86,394815.02,0.963904,618.0,638.86,0.9673,large,1
train,2025_0609_120040_390_JPG,Notonectidae,640,640,470.0,609.5,286465.0,0.699377,470.0,609.5,0.7711,large,1
